Le modalità di esame sono state definite in modo chiaro?,,34,0,0,,13,,21,0.00%,0.00%,38.24%,61.76%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,34,0,0,,12,,22,0.00%,0.00%,35.29%,64.71%
Il docente stimola/motiva l'interesse verso la disciplina?,,34,0,4,,13,,17,0.00%,11.76%,38.24%,50.00%
Il docente espone gli argomenti in modo chiaro?,,34,0,2,,12,,20,0.00%,5.88%,35.29%,58.82%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,34,1,1,,15,,17,2.94%,2.94%,44.12%,50.00%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,34,0,0,,13,,21,0.00%,0.00%,38.24%,61.76%
Il docente è reperibile per chiarimenti e spiegazioni?,,34,0,0,,10,,24,0.00%,0.00%,29.41%,70.59%
E' interessato/a agli argomenti trattati nell'insegnamento?,,34,0,3,,13,,18,0.00%,8.82%,38.24%,52.94%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,294052 - Nome insegnamento,,,,,,,,,,,
UD:,562380 - Nome modulo,,,,,,,,,,,
Docente:,379181 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,44,1,1,,20,,22,2.27%,2.27%,45.45%,50.00%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,44,3,6,,24,,11,6.82%,13.64%,54.55%,25.00%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,44,8,9,,19,,8,18.18%,20.45%,43.18%,18.18%
Le modalità di esame sono state definite in modo chiaro?,,44,2,2,,18,,22,4.55%,4.55%,40.91%,50.00%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,44,4,1,,20,,19,9.09%,2.27%,45.45%,43.18%
Il docente stimola/motiva l'interesse verso la disciplina?,,44,4,5,,22,,13,9.09%,11.36%,50.00%,29.55%
Il docente espone gli argomenti in modo chiaro?,,44,6,13,,14,,11,13.64%,29.55%,31.82%,25.00%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,43,7,4,,20,,12,16.28%,9.30%,46.51%,27.91%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,44,3,2,,19,,20,6.82%,4.55%,43.18%,45.45%
Il docente è reperibile per chiarimenti e spiegazioni?,,44,2,1,,14,,27,4.55%,2.27%,31.82%,61.36%
E' interessato/a agli argomenti trattati nell'insegnamento?,,44,1,10,,23,,10,2.27%,22.73%,52.27%,22.73%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,654609 - Nome insegnamento,,,,,,,,,,,
UD:,554211 - Nome modulo,,,,,,,,,,,
Docente:,420760 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,26,1,8,,10,,7,3.85%,30.77%,38.46%,26.92%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,26,2,7,,12,,5,7.69%,26.92%,46.15%,19.23%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,26,2,10,,10,,4,7.69%,38.46%,38.46%,15.38%
Le modalità di esame sono state definite in modo chiaro?,,26,2,1,,8,,15,7.69%,3.85%,30.77%,57.69%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,26,1,1,,11,,13,3.85%,3.85%,42.31%,50.00%
Il docente stimola/motiva l'interesse verso la disciplina?,,26,1,1,,15,,9,3.85%,3.85%,57.69%,34.62%
Il docente espone gli argomenti in modo chiaro?,,26,1,1,,14,,10,3.85%,3.85%,53.85%,38.46%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,26,4,4,,11,,7,15.38%,15.38%,42.31%,26.92%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,26,1,1,,13,,11,3.85%,3.85%,50.00%,42.31%
Il docente è reperibile per chiarimenti e spiegazioni?,,26,3,5,,11,,7,11.54%,19.23%,42.31%,26.92%
E' interessato/a agli argomenti trattati nell'insegnamento?,,26,0,1,,10,,15,0.00%,3.85%,38.46%,57.69%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,756954 - Nome insegnamento,,,,,,,,,,,
UD:,233554 - Nome modulo,,,,,,,,,,,
Docente:,521187 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,24,2,6,,10,,6,8.33%,25.00%,41.67%,25.00%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,24,1,5,,13,,5,4.17%,20.83%,54.17%,20.83%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,24,3,4,,12,,5,12.50%,16.67%,50.00%,20.83%
Le modalità di esame sono state definite in modo chiaro?,,24,1,1,,8,,14,4.17%,4.17%,33.33%,58.33%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,24,1,4,,8,,11,4.17%,16.67%,33.33%,45.83%
Il docente stimola/motiva l'interesse verso la disciplina?,,24,1,1,,15,,7,4.17%,4.17%,62.50%,29.17%
Il docente espone gli argomenti in modo chiaro?,,24,1,3,,12,,8,4.17%,12.50%,50.00%,33.33%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,24,4,6,,7,,7,16.67%,25.00%,29.17%,29.17%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,24,1,1,,11,,11,4.17%,4.17%,45.83%,45.83%
Il docente è reperibile per chiarimenti e spiegazioni?,,24,1,3,,13,,7,4.17%,12.50%,54.17%,29.17%
E' interessato/a agli argomenti trattati nell'insegnamento?,,24,0,1,,10,,13,0.00%,4.17%,41.67%,54.17%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,840103 - Nome insegnamento,,,,,,,,,,,
UD:,825585 - Nome modulo,,,,,,,,,,,
Docente:,205253 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,7,0,0,,2,,5,0.00%,0.00%,28.57%,71.43%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,7,0,0,,1,,6,0.00%,0.00%,14.29%,85.71%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,7,0,0,,1,,6,0.00%,0.00%,14.29%,85.71%
Le modalità di esame sono state definite in modo chiaro?,,7,0,0,,1,,6,0.00%,0.00%,14.29%,85.71%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,7,0,0,,1,,6,0.00%,0.00%,14.29%,85.71%
Il docente stimola/motiva l'interesse verso la disciplina?,,7,0,0,,1,,6,0.00%,0.00%,14.29%,85.71%
Il docente espone gli argomenti in modo chiaro?,,7,0,0,,1,,6,0.00%,0.00%,14.29%,85.71%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,7,0,0,,3,,4,0.00%,0.00%,42.86%,57.14%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,7,0,0,,2,,5,0.00%,0.00%,28.57%,71.43%
Il docente è reperibile per chiarimenti e spiegazioni?,,7,0,0,,1,,6,0.00%,0.00%,14.29%,85.71%
E' interessato/a agli argomenti trattati nell'insegnamento?,,7,0,0,,2,,5,0.00%,0.00%,28.57%,71.43%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,975654 - Nome insegnamento,,,,,,,,,,,
UD:,322813 - Nome modulo,,,,,,,,,,,
Docente:,157408 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,8,0,0,,2,,6,0.00%,0.00%,25.00%,75.00%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,8,0,2,,3,,3,0.00%,25.00%,37.50%,37.50%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,8,0,0,,5,,3,0.00%,0.00%,62.50%,37.50%
Le modalità di esame sono state definite in modo chiaro?,,8,0,0,,2,,6,0.00%,0.00%,25.00%,75.00%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,8,0,0,,1,,7,0.00%,0.00%,12.50%,87.50%
Il docente stimola/motiva l'interesse verso la disciplina?,,8,0,2,,5,,1,0.00%,25.00%,62.50%,12.50%
Il docente espone gli argomenti in modo chiaro?,,8,0,0,,6,,2,0.00%,0.00%,75.00%,25.00%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,8,0,0,,5,,3,0.00%,0.00%,62.50%,37.50%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,8,0,0,,4,,4,0.00%,0.00%,50.00%,50.00%
Il docente è reperibile per chiarimenti e spiegazioni?,,8,0,0,,3,,5,0.00%,0.00%,37.50%,62.50%
E' interessato/a agli argomenti trattati nell'insegnamento?,,8,0,0,,4,,4,0.00%,0.00%,50.00%,50.00%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,942339 - Nome insegnamento,,,,,,,,,,,
UD:,845007 - Nome modulo,,,,,,,,,,,
Docente:,492656 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,15,0,1,,7,,7,0.00%,6.67%,46.67%,46.67%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,15,0,2,,10,,3,0.00%,13.33%,66.67%,20.00%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,15,0,1,,7,,7,0.00%,6.67%,46.67%,46.67%
Le modalità di esame sono state definite in modo chiaro?,,15,0,0,,5,,10,0.00%,0.00%,33.33%,66.67%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,15,0,0,,4,,11,0.00%,0.00%,26.67%,73.33%
Il docente stimola/motiva l'interesse verso la disciplina?,,15,0,0,,3,,12,0.00%,0.00%,20.00%,80.00%
Il docente espone gli argomenti in modo chiaro?,,15,0,0,,4,,11,0.00%,0.00%,26.67%,73.33%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,15,0,0,,6,,9,0.00%,0.00%,40.00%,60.00%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,15,0,0,,6,,9,0.00%,0.00%,40.00%,60.00%
Il docente è reperibile per chiarimenti e spiegazioni?,,15,0,0,,5,,10,0.00%,0.00%,33.33%,66.67%
E' interessato/a agli argomenti trattati nell'insegnamento?,,15,0,0,,3,,12,0.00%,0.00%,20.00%,80.00%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,380595 - Nome insegnamento,,,,,,,,,,,
UD:,613804 - Nome modulo,,,,,,,,,,,
Docente:,254878 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,83,5,18,,35,,25,6.02%,21.69%,42.17%,30.12%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,83,1,4,,42,,36,1.20%,4.82%,50.60%,43.37%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,83,0,12,,37,,34,0.00%,14.46%,44.58%,40.96%
Le modalità di esame sono state definite in modo chiaro?,,83,1,6,,19,,57,1.20%,7.23%,22.89%,68.67%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,83,0,2,,26,,55,0.00%,2.41%,31.33%,66.27%
Il docente stimola/motiva l'interesse verso la disciplina?,,83,0,4,,34,,45,0.00%,4.82%,40.96%,54.22%
Il docente espone gli argomenti in modo chiaro?,,83,0,5,,35,,43,0.00%,6.02%,42.17%,51.81%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,83,0,9,,32,,42,0.00%,10.84%,38.55%,50.60%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,83,0,1,,37,,45,0.00%,1.20%,44.58%,54.22%
Il docente è reperibile per chiarimenti e spiegazioni?,,83,0,0,,27,,56,0.00%,0.00%,32.53%,67.47%
E' interessato/a agli argomenti trattati nell'insegnamento?,,83,1,11,,33,,38,1.20%,13.25%,39.76%,45.78%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,189617 - Nome insegnamento,,,,,,,,,,,
UD:,261997 - Nome modulo,,,,,,,,,,,
Docente:,319161 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,14,0,3,,6,,5,0.00%,21.43%,42.86%,35.71%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,14,1,1,,5,,7,7.14%,7.14%,35.71%,50.00%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,14,1,2,,7,,4,7.14%,14.29%,50.00%,28.57%
Le modalità di esame sono state definite in modo chiaro?,,14,1,0,,6,,7,7.14%,0.00%,42.86%,50.00%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,14,0,0,,2,,12,0.00%,0.00%,14.29%,85.71%
Il docente stimola/motiva l'interesse verso la disciplina?,,14,1,3,,8,,2,7.14%,21.43%,57.14%,14.29%
Il docente espone gli argomenti in modo chiaro?,,14,1,3,,8,,2,7.14%,21.43%,57.14%,14.29%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,13,0,0,,6,,7,0.00%,0.00%,46.15%,53.85%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,14,0,0,,9,,5,0.00%,0.00%,64.29%,35.71%
Il docente è reperibile per chiarimenti e spiegazioni?,,14,0,1,,4,,9,0.00%,7.14%,28.57%,64.29%
E' interessato/a agli argomenti trattati nell'insegnamento?,,14,0,1,,7,,6,0.00%,7.14%,50.00%,42.86%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,150474 - Nome insegnamento,,,,,,,,,,,
UD:,980971 - Nome modulo,,,,,,,,,,,
Docente:,635489 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,24,0,6,,9,,9,0.00%,25.00%,37.50%,37.50%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,24,1,4,,8,,11,4.17%,16.67%,33.33%,45.83%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,24,0,0,,9,,15,0.00%,0.00%,37.50%,62.50%
Le modalità di esame sono state definite in modo chiaro?,,24,0,0,,8,,16,0.00%,0.00%,33.33%,66.67%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,24,0,0,,6,,18,0.00%,0.00%,25.00%,75.00%
Il docente stimola/motiva l'interesse verso la disciplina?,,24,0,2,,13,,9,0.00%,8.33%,54.17%,37.50%
Il docente espone gli argomenti in modo chiaro?,,24,1,3,,11,,9,4.17%,12.50%,45.83%,37.50%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,24,0,0,,8,,16,0.00%,0.00%,33.33%,66.67%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,24,0,0,,5,,19,0.00%,0.00%,20.83%,79.17%
Il docente è reperibile per chiarimenti e spiegazioni?,,24,0,0,,9,,15,0.00%,0.00%,37.50%,62.50%
E' interessato/a agli argomenti trattati nell'insegnamento?,,24,0,1,,9,,14,0.00%,4.17%,37.50%,58.33%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,922241 - Nome insegnamento,,,,,,,,,,,
UD:,232137 - Nome modulo,,,,,,,,,,,
Docente:,148249 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,12,0,2,,4,,6,0.00%,16.67%,33.33%,50.00%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,12,0,0,,8,,4,0.00%,0.00%,66.67%,33.33%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,12,0,3,,6,,3,0.00%,25.00%,50.00%,25.00%
Le modalità di esame sono state definite in modo chiaro?,,12,0,4,,4,,4,0.00%,33.33%,33.33%,33.33%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,12,2,2,,7,,1,16.67%,16.67%,58.33%,8.33%
Il docente stimola/motiva l'interesse verso la disciplina?,,12,0,3,,7,,2,0.00%,25.00%,58.33%,16.67%
Il docente espone gli argomenti in modo chiaro?,,12,1,1,,7,,3,8.33%,8.33%,58.33%,25.00%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,12,1,0,,6,,5,8.33%,0.00%,50.00%,41.67%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,12,0,0,,9,,3,0.00%,0.00%,75.00%,25.00%
Il docente è reperibile per chiarimenti e spiegazioni?,,12,0,0,,7,,5,0.00%,0.00%,58.33%,41.67%
E' interessato/a agli argomenti trattati nell'insegnamento?,,12,0,0,,8,,4,0.00%,0.00%,66.67%,33.33%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,304922 - Nome insegnamento,,,,,,,,,,,
UD:,465276 - Nome modulo,,,,,,,,,,,
Docente:,571393 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,74,4,11,,38,,21,5.41%,14.86%,51.35%,28.38%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,74,1,6,,37,,30,1.35%,8.11%,50.00%,40.54%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,74,5,9,,32,,28,6.76%,12.16%,43.24%,37.84%
Le modalità di esame sono state definite in modo chiaro?,,74,2,6,,29,,37,2.70%,8.11%,39.19%,50.00%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,74,0,1,,15,,58,0.00%,1.35%,20.27%,78.38%
Il docente stimola/motiva l'interesse verso la disciplina?,,74,4,18,,45,,7,5.41%,24.32%,60.81%,9.46%
Il docente espone gli argomenti in modo chiaro?,,74,7,5,,44,,18,9.46%,6.76%,59.46%,24.32%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,74,3,12,,35,,24,4.05%,16.22%,47.30%,32.43%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,74,1,2,,37,,34,1.35%,2.70%,50.00%,45.95%
Il docente è reperibile per chiarimenti e spiegazioni?,,74,1,4,,40,,29,1.35%,5.41%,54.05%,39.19%
E' interessato/a agli argomenti trattati nell'insegnamento?,,74,3,3,,31,,37,4.05%,4.05%,41.89%,50.00%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,338341 - Nome insegnamento,,,,,,,,,,,
UD:,782229 - Nome modulo,,,,,,,,,,,
Docente:,851920 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,18,0,1,,11,,6,0.00%,5.56%,61.11%,33.33%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,18,0,0,,8,,10,0.00%,0.00%,44.44%,55.56%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,18,0,3,,12,,3,0.00%,16.67%,66.67%,16.67%
Le modalità di esame sono state definite in modo chiaro?,,18,0,0,,6,,12,0.00%,0.00%,33.33%,66.67%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,18,0,0,,12,,6,0.00%,0.00%,66.67%,33.33%
Il docente stimola/motiva l'interesse verso la disciplina?,,18,0,1,,14,,3,0.00%,5.56%,77.78%,16.67%
Il docente espone gli argomenti in modo chiaro?,,18,0,1,,12,,5,0.00%,5.56%,66.67%,27.78%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,17,0,6,,8,,3,0.00%,35.29%,47.06%,17.65%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,18,0,0,,10,,8,0.00%,0.00%,55.56%,44.44%
Il docente è reperibile per chiarimenti e spiegazioni?,,18,0,0,,8,,10,0.00%,0.00%,44.44%,55.56%
E' interessato/a agli argomenti trattati nell'insegnamento?,,18,0,0,,11,,7,0.00%,0.00%,61.11%,38.89%
,,,,,,,,,,,,
Utente: giulio.colavolpe@unipr.it,,,,,Pagina 1 di 1,,,,,,,
