Il docente stimola/motiva l'interesse verso la disciplina?,,31,0,0,,12,,19,0.00%,0.00%,38.71%,61.29%
Il docente espone gli argomenti in modo chiaro?,,31,0,0,,8,,23,0.00%,0.00%,25.81%,74.19%
"Le attività didattiche integrative (esercitazini, tutorati,laboratori, etc...) sono utili all'apprendimento della materia?",,29,0,2,,12,,15,0.00%,6.90%,41.38%,51.72%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,31,0,1,,6,,24,0.00%,3.23%,19.35%,77.42%
Il docente è reperibile per chiarimenti e spiegazioni?,,31,0,1,,6,,24,0.00%,3.23%,19.35%,77.42%
E' interessato/a agli argomenti trattati nell'insegnamento?,,31,0,0,,15,,16,0.00%,0.00%,48.39%,51.61%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,294052 - Nome insegnamento,,,,,,,,,,,
UD:,562380 - Nome modulo,,,,,,,,,,,
Docente:,379181 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,28,1,5,,11,,11,3.57%,17.86%,39.29%,39.29%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,28,11,5,,5,,7,39.29%,17.86%,17.86%,25.00%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,28,4,8,,8,,8,14.29%,28.57%,28.57%,28.57%
Le modalità di esame sono state definite in modo chiaro?,,28,2,3,,11,,12,7.14%,10.71%,39.29%,42.86%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,28,5,6,,11,,6,17.86%,21.43%,39.29%,21.43%
Il docente stimola/motiva l'interesse verso la disciplina?,,28,3,4,,10,,11,10.71%,14.29%,35.71%,39.29%
Il docente espone gli argomenti in modo chiaro?,,28,2,7,,9,,10,7.14%,25.00%,32.14%,35.71%
"Le attività didattiche integrative (esercitazini, tutorati,laboratori, etc...) sono utili all'apprendimento della materia?",,28,6,2,,10,,10,21.43%,7.14%,35.71%,35.71%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,28,1,4,,13,,10,3.57%,14.29%,46.43%,35.71%
Il docente è reperibile per chiarimenti e spiegazioni?,,28,2,2,,8,,16,7.14%,7.14%,28.57%,57.14%
E' interessato/a agli argomenti trattati nell'insegnamento?,,28,2,2,,16,,8,7.14%,7.14%,57.14%,28.57%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,654609 - Nome insegnamento,,,,,,,,,,,
UD:,554211 - Nome modulo,,,,,,,,,,,
Docente:,420760 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,24,3,8,,10,,3,12.50%,33.33%,41.67%,12.50%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,24,8,5,,7,,4,33.33%,20.83%,29.17%,16.67%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,24,7,8,,5,,4,29.17%,33.33%,20.83%,16.67%
Le modalità di esame sono state definite in modo chiaro?,,24,3,3,,10,,8,12.50%,12.50%,41.67%,33.33%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,24,2,1,,7,,14,8.33%,4.17%,29.17%,58.33%
Il docente stimola/motiva l'interesse verso la disciplina?,,24,2,6,,11,,5,8.33%,25.00%,45.83%,20.83%
Il docente espone gli argomenti in modo chiaro?,,24,2,6,,11,,5,8.33%,25.00%,45.83%,20.83%
"Le attività didattiche integrative (esercitazini, tutorati,laboratori, etc...) sono utili all'apprendimento della materia?",,24,9,2,,8,,5,37.50%,8.33%,33.33%,20.83%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,24,2,3,,13,,6,8.33%,12.50%,54.17%,25.00%
Il docente è reperibile per chiarimenti e spiegazioni?,,24,3,8,,8,,5,12.50%,33.33%,33.33%,20.83%
E' interessato/a agli argomenti trattati nell'insegnamento?,,24,1,0,,8,,15,4.17%,0.00%,33.33%,62.50%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,756954 - Nome insegnamento,,,,,,,,,,,
UD:,233554 - Nome modulo,,,,,,,,,,,
Docente:,521187 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,23,2,5,,11,,5,8.70%,21.74%,47.83%,21.74%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,23,9,2,,9,,3,39.13%,8.70%,39.13%,13.04%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,23,5,5,,7,,6,21.74%,21.74%,30.43%,26.09%
Le modalità di esame sono state definite in modo chiaro?,,23,3,3,,9,,8,13.04%,13.04%,39.13%,34.78%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,23,2,0,,10,,11,8.70%,0.00%,43.48%,47.83%
Il docente stimola/motiva l'interesse verso la disciplina?,,23,2,4,,14,,3,8.70%,17.39%,60.87%,13.04%
Il docente espone gli argomenti in modo chiaro?,,23,2,4,,13,,4,8.70%,17.39%,56.52%,17.39%
"Le attività didattiche integrative (esercitazini, tutorati,laboratori, etc...) sono utili all'apprendimento della materia?",,23,7,3,,6,,7,30.43%,13.04%,26.09%,30.43%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,23,2,2,,12,,7,8.70%,8.70%,52.17%,30.43%
Il docente è reperibile per chiarimenti e spiegazioni?,,23,2,4,,12,,5,8.70%,17.39%,52.17%,21.74%
E' interessato/a agli argomenti trattati nell'insegnamento?,,23,1,1,,8,,13,4.35%,4.35%,34.78%,56.52%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,840103 - Nome insegnamento,,,,,,,,,,,
UD:,825585 - Nome modulo,,,,,,,,,,,
Docente:,205253 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,13,0,0,,5,,8,0.00%,0.00%,38.46%,61.54%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,13,0,0,,8,,5,0.00%,0.00%,61.54%,38.46%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,13,0,0,,6,,7,0.00%,0.00%,46.15%,53.85%
Le modalità di esame sono state definite in modo chiaro?,,13,0,0,,3,,10,0.00%,0.00%,23.08%,76.92%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,13,0,0,,6,,7,0.00%,0.00%,46.15%,53.85%
Il docente stimola/motiva l'interesse verso la disciplina?,,13,0,0,,5,,8,0.00%,0.00%,38.46%,61.54%
Il docente espone gli argomenti in modo chiaro?,,13,0,0,,5,,8,0.00%,0.00%,38.46%,61.54%
"Le attività didattiche integrative (esercitazini, tutorati,laboratori, etc...) sono utili all'apprendimento della materia?",,13,0,0,,6,,7,0.00%,0.00%,46.15%,53.85%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,13,0,0,,7,,6,0.00%,0.00%,53.85%,46.15%
Il docente è reperibile per chiarimenti e spiegazioni?,,13,0,0,,5,,8,0.00%,0.00%,38.46%,61.54%
E' interessato/a agli argomenti trattati nell'insegnamento?,,13,0,0,,5,,8,0.00%,0.00%,38.46%,61.54%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,975654 - Nome insegnamento,,,,,,,,,,,
UD:,322813 - Nome modulo,,,,,,,,,,,
Docente:,157408 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,13,0,2,,9,,2,0.00%,15.38%,69.23%,15.38%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,13,3,3,,3,,4,23.08%,23.08%,23.08%,30.77%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,13,0,4,,5,,4,0.00%,30.77%,38.46%,30.77%
Le modalità di esame sono state definite in modo chiaro?,,13,0,2,,5,,6,0.00%,15.38%,38.46%,46.15%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,13,0,0,,5,,8,0.00%,0.00%,38.46%,61.54%
Il docente stimola/motiva l'interesse verso la disciplina?,,13,2,1,,4,,6,15.38%,7.69%,30.77%,46.15%
Il docente espone gli argomenti in modo chiaro?,,13,1,2,,5,,5,7.69%,15.38%,38.46%,38.46%
"Le attività didattiche integrative (esercitazini, tutorati,laboratori, etc...) sono utili all'apprendimento della materia?",,13,0,2,,5,,6,0.00%,15.38%,38.46%,46.15%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,13,0,1,,5,,7,0.00%,7.69%,38.46%,53.85%
Il docente è reperibile per chiarimenti e spiegazioni?,,13,0,1,,6,,6,0.00%,7.69%,46.15%,46.15%
E' interessato/a agli argomenti trattati nell'insegnamento?,,13,0,3,,5,,5,0.00%,23.08%,38.46%,38.46%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,942339 - Nome insegnamento,,,,,,,,,,,
UD:,845007 - Nome modulo,,,,,,,,,,,
Docente:,492656 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,9,0,2,,3,,4,0.00%,22.22%,33.33%,44.44%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,9,0,1,,5,,3,0.00%,11.11%,55.56%,33.33%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,9,0,0,,4,,5,0.00%,0.00%,44.44%,55.56%
Le modalità di esame sono state definite in modo chiaro?,,9,0,0,,1,,8,0.00%,0.00%,11.11%,88.89%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,9,0,0,,1,,8,0.00%,0.00%,11.11%,88.89%
Il docente stimola/motiva l'interesse verso la disciplina?,,9,0,0,,4,,5,0.00%,0.00%,44.44%,55.56%
Il docente espone gli argomenti in modo chiaro?,,9,0,0,,1,,8,0.00%,0.00%,11.11%,88.89%
"Le attività didattiche integrative (esercitazini, tutorati,laboratori, etc...) sono utili all'apprendimento della materia?",,9,0,2,,4,,3,0.00%,22.22%,44.44%,33.33%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,9,0,0,,2,,7,0.00%,0.00%,22.22%,77.78%
Il docente è reperibile per chiarimenti e spiegazioni?,,9,0,0,,3,,6,0.00%,0.00%,33.33%,66.67%
E' interessato/a agli argomenti trattati nell'insegnamento?,,9,0,0,,2,,7,0.00%,0.00%,22.22%,77.78%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,380595 - Nome insegnamento,,,,,,,,,,,
UD:,613804 - Nome modulo,,,,,,,,,,,
Docente:,254878 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,122,7,35,,49,,31,5.74%,28.69%,40.16%,25.41%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,122,1,15,,65,,41,0.82%,12.30%,53.28%,33.61%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,122,9,18,,57,,38,7.38%,14.75%,46.72%,31.15%
Le modalità di esame sono state definite in modo chiaro?,,122,2,12,,41,,67,1.64%,9.84%,33.61%,54.92%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,122,0,8,,58,,56,0.00%,6.56%,47.54%,45.90%
Il docente stimola/motiva l'interesse verso la disciplina?,,122,2,19,,72,,29,1.64%,15.57%,59.02%,23.77%
Il docente espone gli argomenti in modo chiaro?,,122,1,12,,68,,41,0.82%,9.84%,55.74%,33.61%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,122,6,14,,54,,48,4.92%,11.48%,44.26%,39.34%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,122,0,5,,61,,56,0.00%,4.10%,50.00%,45.90%
Il docente è reperibile per chiarimenti e spiegazioni?,,122,1,7,,49,,65,0.82%,5.74%,40.16%,53.28%
E' interessato/a agli argomenti trattati nell'insegnamento?,,122,4,16,,76,,26,3.28%,13.11%,62.30%,21.31%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,189617 - Nome insegnamento,,,,,,,,,,,
UD:,261997 - Nome modulo,,,,,,,,,,,
Docente:,319161 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,14,0,1,,8,,5,0.00%,7.14%,57.14%,35.71%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,14,0,2,,8,,4,0.00%,14.29%,57.14%,28.57%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,14,0,2,,9,,3,0.00%,14.29%,64.29%,21.43%
Le modalità di esame sono state definite in modo chiaro?,,14,0,3,,8,,3,0.00%,21.43%,57.14%,21.43%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,14,0,0,,6,,8,0.00%,0.00%,42.86%,57.14%
Il docente stimola/motiva l'interesse verso la disciplina?,,14,0,1,,12,,1,0.00%,7.14%,85.71%,7.14%
Il docente espone gli argomenti in modo chiaro?,,14,0,3,,9,,2,0.00%,21.43%,64.29%,14.29%
"Le attività didattiche integrative (esercitazini, tutorati,laboratori, etc...) sono utili all'apprendimento della materia?",,14,0,0,,5,,9,0.00%,0.00%,35.71%,64.29%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,14,0,0,,10,,4,0.00%,0.00%,71.43%,28.57%
Il docente è reperibile per chiarimenti e spiegazioni?,,14,0,0,,9,,5,0.00%,0.00%,64.29%,35.71%
E' interessato/a agli argomenti trattati nell'insegnamento?,,14,0,1,,7,,6,0.00%,7.14%,50.00%,42.86%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,150474 - Nome insegnamento,,,,,,,,,,,
UD:,980971 - Nome modulo,,,,,,,,,,,
Docente:,635489 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,18,1,2,,9,,6,5.56%,11.11%,50.00%,33.33%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,18,1,1,,12,,4,5.56%,5.56%,66.67%,22.22%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,18,1,1,,7,,9,5.56%,5.56%,38.89%,50.00%
Le modalità di esame sono state definite in modo chiaro?,,18,0,1,,8,,9,0.00%,5.56%,44.44%,50.00%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,18,0,0,,6,,12,0.00%,0.00%,33.33%,66.67%
Il docente stimola/motiva l'interesse verso la disciplina?,,18,1,5,,7,,5,5.56%,27.78%,38.89%,27.78%
Il docente espone gli argomenti in modo chiaro?,,18,0,5,,10,,3,0.00%,27.78%,55.56%,16.67%
"Le attività didattiche integrative (esercitazini, tutorati,laboratori, etc...) sono utili all'apprendimento della materia?",,18,1,0,,8,,9,5.56%,0.00%,44.44%,50.00%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,18,0,1,,9,,8,0.00%,5.56%,50.00%,44.44%
Il docente è reperibile per chiarimenti e spiegazioni?,,18,0,3,,9,,6,0.00%,16.67%,50.00%,33.33%
E' interessato/a agli argomenti trattati nell'insegnamento?,,18,0,0,,10,,8,0.00%,0.00%,55.56%,44.44%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,922241 - Nome insegnamento,,,,,,,,,,,
UD:,232137 - Nome modulo,,,,,,,,,,,
Docente:,148249 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,6,0,0,,4,,2,0.00%,0.00%,66.67%,33.33%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,6,0,0,,2,,4,0.00%,0.00%,33.33%,66.67%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,6,0,1,,2,,3,0.00%,16.67%,33.33%,50.00%
Le modalità di esame sono state definite in modo chiaro?,,6,1,0,,1,,4,16.67%,0.00%,16.67%,66.67%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,6,1,0,,3,,2,16.67%,0.00%,50.00%,33.33%
Il docente stimola/motiva l'interesse verso la disciplina?,,6,0,0,,5,,1,0.00%,0.00%,83.33%,16.67%
Il docente espone gli argomenti in modo chiaro?,,6,0,0,,3,,3,0.00%,0.00%,50.00%,50.00%
"Le attività didattiche integrative (esercitazini, tutorati,laboratori, etc...) sono utili all'apprendimento della materia?",,5,0,0,,1,,4,0.00%,0.00%,20.00%,80.00%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,6,0,1,,2,,3,0.00%,16.67%,33.33%,50.00%
Il docente è reperibile per chiarimenti e spiegazioni?,,6,0,0,,2,,4,0.00%,0.00%,33.33%,66.67%
E' interessato/a agli argomenti trattati nell'insegnamento?,,6,0,0,,1,,5,0.00%,0.00%,16.67%,83.33%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,304922 - Nome insegnamento,,,,,,,,,,,
UD:,465276 - Nome modulo,,,,,,,,,,,
Docente:,571393 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,96,8,16,,46,,26,8.33%,16.67%,47.92%,27.08%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,96,3,15,,47,,31,3.13%,15.63%,48.96%,32.29%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,96,10,19,,42,,25,10.42%,19.79%,43.75%,26.04%
Le modalità di esame sono state definite in modo chiaro?,,96,3,11,,42,,40,3.13%,11.46%,43.75%,41.67%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,96,1,2,,35,,58,1.04%,2.08%,36.46%,60.42%
Il docente stimola/motiva l'interesse verso la disciplina?,,96,19,27,,33,,17,19.79%,28.13%,34.38%,17.71%
Il docente espone gli argomenti in modo chiaro?,,96,12,27,,41,,16,12.50%,28.13%,42.71%,16.67%
"Le attività didattiche integrative (esercitazioni, tutorati,laboratori, etc…), ove esistenti, sono utili all'apprendimento della materia?",,96,5,25,,34,,32,5.21%,26.04%,35.42%,33.33%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,96,2,2,,57,,35,2.08%,2.08%,59.38%,36.46%
Il docente è reperibile per chiarimenti e spiegazioni?,,96,4,10,,49,,33,4.17%,10.42%,51.04%,34.38%
E' interessato/a agli argomenti trattati nell'insegnamento?,,96,1,6,,38,,51,1.04%,6.25%,39.58%,53.13%
Dipartimento:,Dipartimento di Ingegneria e Architettura - H3,,,,,,,,,,,
Corso:,"L2 - INGEGNERIA INFORMATICA, ELETTRONICA E DELLE TELECOMUNICAZIONI - (3050)",,,,,,,,,,,
AD:,338341 - Nome insegnamento,,,,,,,,,,,
UD:,782229 - Nome modulo,,,,,,,,,,,
Docente:,851920 - Nome docente,,,,,,,,,,,
,,,,,,,,,,,,
,,,Valori assoluti,,,,,,Valori percentuali,,,
Domanda,,N. risposte,Decisamente No,Più No che Sì,,Più Sì che No,,Decisamente Sì,Decisamente No,Più No che Sì,Più Sì che No,Decisamente Sì
Le conoscenze preliminari possedute sono risultate sufficienti per la comprensione degli argomenti previsti nel programma d'esame?,,17,0,0,,7,,10,0.00%,0.00%,41.18%,58.82%
Il carico di studio dell'insegnamento è proporzionato ai crediti assegnati?,,17,0,0,,6,,11,0.00%,0.00%,35.29%,64.71%
Il materiale didattico (indicato e disponibile) è adeguato per lo studio della materia?,,17,0,0,,10,,7,0.00%,0.00%,58.82%,41.18%
Le modalità di esame sono state definite in modo chiaro?,,17,0,1,,4,,12,0.00%,5.88%,23.53%,70.59%
"Gli orari di svolgimento di lezioni, esercitazioni e altre eventuali attività didattiche sono rispettati?",,17,0,1,,6,,10,0.00%,5.88%,35.29%,58.82%
Il docente stimola/motiva l'interesse verso la disciplina?,,17,0,1,,6,,10,0.00%,5.88%,35.29%,58.82%
Il docente espone gli argomenti in modo chiaro?,,17,0,1,,4,,12,0.00%,5.88%,23.53%,70.59%
"Le attività didattiche integrative (esercitazini, tutorati,laboratori, etc...) sono utili all'apprendimento della materia?",,17,0,3,,8,,6,0.00%,17.65%,47.06%,35.29%
L'insegnamento è stato svolto in maniera coerente con quanto dichiarato sul sito Web del corso di studio?,,17,0,0,,6,,11,0.00%,0.00%,35.29%,64.71%
Il docente è reperibile per chiarimenti e spiegazioni?,,17,0,0,,5,,12,0.00%,0.00%,29.41%,70.59%
E' interessato/a agli argomenti trattati nell'insegnamento?,,17,0,1,,7,,9,0.00%,5.88%,41.18%,52.94%
,,,,,,,,,,,,
Utente: giulio.colavolpe@unipr.it,,,,,Pagina 1 di 1,,,,,,,
